raceId,name,lap_time_x,lap_time_y
978,British Grand Prix,11.210019596806388,97.78081439820022
979,Hungarian Grand Prix,11.54771519033929,87.07852509960159
980,Belgian Grand Prix,15.325554006346227,116.33654358974358
981,Italian Grand Prix,3.957031604461261,87.4236073926074
982,Singapore Grand Prix,26.074836162705832,130.15912071005917
983,Malaysian Grand Prix,3.445659191866594,98.4763115234375
984,Japanese Grand Prix,11.004142155694622,100.7071278280543
985,United States Grand Prix,3.767411238772307,102.3140332261522
986,Mexican Grand Prix,5.490149377588855,83.24202204081632
987,Brazilian Grand Prix,13.580550429193627,78.54167694944302
988,Abu Dhabi Grand Prix,3.572996766924194,104.87302521823473
989,Australian Grand Prix,10.615771660886315,93.2580576307364
990,Bahrain Grand Prix,6.91019102584141,98.67689769307924
991,Chinese Grand Prix,11.557627361824693,103.1779802690583
992,Azerbaijan Grand Prix,23.350443299439398,121.7172401902497
993,Spanish Grand Prix,16.48728755226655,89.23264173228347
994,Monaco Grand Prix,4.605666977422418,79.8577495042961
995,Canadian Grand Prix,11.267494754824348,79.53820558375635
996,French Grand Prix,15.7575188674384,103.98457267759564
997,Austrian Grand Prix,4.460987953085997,70.74509523809523
998,British Grand Prix,14.99471466597193,101.2081258351893
999,German Grand Prix,10.275362439359895,83.21108000000001
1000,Hungarian Grand Prix,3.958142849185959,85.05430162601625
1001,Belgian Grand Prix,24.00216541919376,116.91171594202899
1002,Italian Grand Prix,10.50177396241689,88.63380972972973
1003,Singapore Grand Prix,13.598034621799032,111.64222008733624
1004,Russian Grand Prix,4.643857583801129,101.25453375527425
1005,Japanese Grand Prix,12.974261210999865,100.93849487704918
1006,United States Grand Prix,6.506068633051687,102.93562620837808
1007,Mexican Grand Prix,6.444478099405663,85.64042431561997
1008,Brazilian Grand Prix,3.1984388710604024,74.91537253414263
1009,Abu Dhabi Grand Prix,15.157091898049613,111.00637206823028
1010,Australian Grand Prix,4.279495719137215,90.42098265895953
1011,Bahrain Grand Prix,8.041472837573474,100.35592691951896
1012,Chinese Grand Prix,5.412732919533624,100.89712045889102
1013,Azerbaijan Grand Prix,6.980738838926325,110.31268743400211
1014,Spanish Grand Prix,12.068851371549187,87.55753924646781
1015,Monaco Grand Prix,7.184807470575473,80.58734654130288
1016,Canadian Grand Prix,3.246252122100716,78.02366946564885
1017,French Grand Prix,4.155860590277442,97.77185907335907
1018,Austrian Grand Prix,2.7821792215212966,70.58727123483227
1019,British Grand Prix,10.91348856981597,95.10102738225629
1020,German Grand Prix,15.9658951155868,98.44984155597723
1021,Hungarian Grand Prix,3.2556991931604107,83.52930854197349
1022,Belgian Grand Prix,17.688986320926546,116.42512117346939
1023,Italian Grand Prix,5.567203926701017,87.150301010101
1024,Singapore Grand Prix,17.73802794891835,116.80992685025818
1025,Russian Grand Prix,16.89923927275778,107.04369111111112
1026,Japanese Grand Prix,3.980424675004472,96.64184888438133
1027,Mexican Grand Prix,6.151528076317172,83.37945182481752
1028,United States Grand Prix,4.164615622171674,102.68034757281553
1029,Brazilian Grand Prix,10.878301738421587,78.58284721216509
